TimeStamp		 Channel 00	 Channel 01
00:00:05.1285698	 ,0.4964  V	,0.4683  V	
00:00:05.1286811	 ,1.3658  V	,1.1775  V	
00:00:05.1287964	 ,0.4720  V	,0.4512  V	
00:00:05.1288781	 ,1.3768  V	,1.1461  V	
00:00:05.1290428	 ,0.4637  V	,0.4366  V	
00:00:05.1291236	 ,1.4269  V	,1.1803  V	
00:00:05.1292345	 ,0.4625  V	,0.4356  V	
00:00:05.1293269	 ,1.4220  V	,1.1836  V	
00:00:05.1294447	 ,0.4628  V	,0.4347  V	
00:00:05.2007986	 ,1.5062  V	,1.2325  V	
00:00:05.2009456	 ,0.4692  V	,0.4399  V	
00:00:05.2010823	 ,1.6231  V	,1.3140  V	
00:00:05.2012634	 ,0.4903  V	,0.4549  V	
00:00:05.2014366	 ,1.6600  V	,1.3716  V	
00:00:05.2015586	 ,0.4802  V	,0.4543  V	
00:00:05.2017178	 ,1.7266  V	,1.4272  V	
00:00:05.2018710	 ,0.4930  V	,0.4613  V	
00:00:05.2020077	 ,1.9124  V	,1.5422  V	
00:00:05.2021534	 ,0.5013  V	,0.4698  V	
00:00:05.2023156	 ,2.0580  V	,1.6735  V	
00:00:05.2024535	 ,0.5162  V	,0.4814  V	
00:00:05.2025898	 ,2.1245  V	,1.7745  V	
00:00:05.2026884	 ,0.5428  V	,0.5003  V	
00:00:05.2028395	 ,2.2200  V	,1.8602  V	
00:00:05.2029544	 ,0.5681  V	,0.5272  V	
00:00:05.2030788	 ,2.2560  V	,1.9127  V	
00:00:05.2032365	 ,0.5797  V	,0.5394  V	
00:00:05.2033896	 ,2.1752  V	,1.9054  V	
00:00:05.2035723	 ,0.6432  V	,0.5824  V	
00:00:05.2037394	 ,2.1764  V	,1.8889  V	
00:00:05.2038305	 ,0.6712  V	,0.6136  V	
00:00:05.2039221	 ,2.2429  V	,1.9112  V	
00:00:05.2040469	 ,0.7170  V	,0.6548  V	
00:00:05.2041799	 ,2.2277  V	,1.9231  V	
00:00:05.2042587	 ,0.7311  V	,0.6743  V	
00:00:05.2043683	 ,2.2423  V	,1.9319  V	
00:00:05.2044546	 ,0.7564  V	,0.7051  V	
00:00:05.2045498	 ,2.3409  V	,1.9747  V	
00:00:05.2046918	 ,0.7756  V	,0.7198  V	
00:00:05.2048224	 ,2.3305  V	,2.0064  V	
00:00:05.2049948	 ,0.7948  V	,0.7393  V	
00:00:05.2051287	 ,2.2603  V	,1.9786  V	
00:00:05.2052108	 ,0.7909  V	,0.7396  V	
00:00:05.2053335	 ,2.3424  V	,1.9963  V	
00:00:05.2054247	 ,0.7854  V	,0.7417  V	
00:00:05.2055146	 ,2.6217  V	,2.1471  V	
00:00:05.2056365	 ,0.8351  V	,0.7741  V	
00:00:05.2058081	 ,2.9534  V	,2.3888  V	
00:00:05.2058939	 ,0.8592  V	,0.8080  V	
00:00:05.2060118	 ,3.4112  V	,2.7233  V	
00:00:05.2061821	 ,0.8952  V	,0.8476  V	
00:00:05.2062597	 ,3.7145  V	,3.0407  V	
00:00:05.2064359	 ,0.9261  V	,0.8760  V	
00:00:05.2065200	 ,3.6040  V	,3.1493  V	
00:00:05.2066378	 ,0.9923  V	,0.9200  V	
00:00:05.2067294	 ,3.5094  V	,3.1209  V	
00:00:05.2068209	 ,1.0457  V	,0.9627  V	
00:00:05.2069449	 ,3.5802  V	,3.1307  V	
00:00:05.2070291	 ,1.1299  V	,1.0274  V	
00:00:05.2071170	 ,3.5518  V	,3.1286  V	
00:00:05.2072056	 ,1.1995  V	,1.0945  V	
00:00:05.2073276	 ,3.4646  V	,3.0907  V	
00:00:05.2074458	 ,1.2328  V	,1.1394  V	
00:00:05.2075706	 ,3.5622  V	,3.1179  V	
00:00:05.2076716	 ,1.2532  V	,1.1696  V	
00:00:05.2077549	 ,3.5747  V	,3.1368  V	
00:00:05.2078695	 ,1.3112  V	,1.2157  V	
00:00:05.2079705	 ,3.4215  V	,3.0809  V	
00:00:05.2080702	 ,1.3133  V	,1.2322  V	
00:00:05.2082365	 ,3.4130  V	,3.0272  V	
00:00:05.2083404	 ,1.3375  V	,1.2496  V	
00:00:05.2084906	 ,3.4926  V	,3.0440  V	
00:00:05.2086417	 ,1.3353  V	,1.2584  V	
00:00:05.2808012	 ,3.4334  V	,3.0367  V	
00:00:05.2809469	 ,1.3457  V	,1.2670  V	
00:00:05.2811210	 ,3.4273  V	,3.0224  V	
00:00:05.2812905	 ,1.3597  V	,1.2804  V	
00:00:05.2814679	 ,3.5775  V	,3.0825  V	
00:00:05.2816329	 ,1.3423  V	,1.2749  V	
00:00:05.2818074	 ,3.5793  V	,3.1286  V	
00:00:05.2819417	 ,1.3851  V	,1.2947  V	
00:00:05.2820936	 ,3.5058  V	,3.1090  V	
00:00:05.2822471	 ,1.3857  V	,1.3045  V	
00:00:05.2824048	 ,3.6452  V	,3.1566  V	
00:00:05.2825390	 ,1.3982  V	,1.3130  V	
00:00:05.2826691	 ,3.8021  V	,3.2656  V	
00:00:05.2827972	 ,1.3790  V	,1.3075  V	
00:00:05.2829126	 ,3.8268  V	,3.3281  V	
00:00:05.2830501	 ,1.3869  V	,1.3118  V	
00:00:05.2831774	 ,3.9916  V	,3.4292  V	
00:00:05.2833285	 ,1.4144  V	,1.3313  V	
00:00:05.2834833	 ,4.2376  V	,3.6022  V	
00:00:05.2836306	 ,1.4635  V	,1.3695  V	
00:00:05.2837752	 ,4.2507  V	,3.6992  V	
00:00:05.2839217	 ,1.4928  V	,1.4031  V	
00:00:05.2840667	 ,4.2934  V	,3.7548  V	
00:00:05.2842079	 ,1.5328  V	,1.4342  V	
00:00:05.2843622	 ,4.5284  V	,3.8866  V	
00:00:05.2845117	 ,1.5581  V	,1.4662  V	
00:00:05.2846615	 ,4.6096  V	,3.9950  V	
00:00:05.2847913	 ,1.6091  V	,1.5004  V	
00:00:05.2849391	 ,4.6166  V	,4.0490  V	
00:00:05.2850836	 ,1.7009  V	,1.5727  V	
00:00:05.2852342	 ,4.8275  V	,4.1622  V	
00:00:05.2853742	 ,1.7513  V	,1.6323  V	
00:00:05.2854687	 ,4.9334  V	,4.2678  V	
00:00:05.2856210	 ,1.7790  V	,1.6762  V	
00:00:05.2857692	 ,4.7973  V	,4.2544  V	
00:00:05.2859441	 ,1.8468  V	,1.7220  V	
00:00:05.2861177	 ,4.8180  V	,4.2498  V	
00:00:05.2862155	 ,1.8627  V	,1.7449  V	
00:00:05.2863103	 ,4.9496  V	,4.3127  V	
00:00:05.2864133	 ,1.9042  V	,1.7836  V	
00:00:05.2865094	 ,4.8669  V	,4.3139  V	
00:00:05.2866613	 ,1.9304  V	,1.8138  V	
00:00:05.2867570	 ,4.8452  V	,4.2943  V	
00:00:05.2869109	 ,1.9619  V	,1.8453  V	
00:00:05.2870070	 ,5.0161  V	,4.3618  V	
00:00:05.2871031	 ,1.9963  V	,1.8770  V	
00:00:05.2872578	 ,4.9743  V	,4.3929  V	
00:00:05.2873687	 ,2.0153  V	,1.8956  V	
00:00:05.2874648	 ,4.8180  V	,4.3233  V	
00:00:05.2875489	 ,2.0262  V	,1.9060  V	
00:00:05.2876721	 ,4.9212  V	,4.3297  V	
00:00:05.2877525	 ,2.0400  V	,1.9197  V	
00:00:05.2878650	 ,5.0002  V	,4.3841  V	
00:00:05.2879517	 ,2.0543  V	,1.9341  V	
00:00:05.2880695	 ,4.8690  V	,4.3484  V	
00:00:05.2881532	 ,2.0818  V	,1.9533  V	
00:00:05.2882612	 ,4.9419  V	,4.3624  V	
00:00:05.2883269	 ,2.0763  V	,1.9637  V	
00:00:05.2884447	 ,5.0896  V	,4.4369  V	
00:00:05.2885548	 ,2.0873  V	,1.9738  V	
00:00:05.2886718	 ,4.9523  V	,4.4137  V	
00:00:05.2888007	 ,2.1004  V	,1.9823  V	
00:00:05.2889308	 ,4.8760  V	,4.3581  V	
00:00:05.2890121	 ,2.1163  V	,1.9951  V	
00:00:05.3608230	 ,5.0182  V	,4.3786  V	
00:00:05.3609617	 ,2.1013  V	,1.9902  V	
00:00:05.3611104	 ,5.0018  V	,4.4186  V	
00:00:05.3612541	 ,2.0912  V	,1.9860  V	
00:00:05.3613776	 ,4.9145  V	,4.3886  V	
00:00:05.3615189	 ,2.1056  V	,1.9890  V	
00:00:05.3616827	 ,5.0454  V	,4.4219  V	
00:00:05.3618235	 ,2.1181  V	,2.0003  V	
00:00:05.3619955	 ,5.1073  V	,4.4753  V	
00:00:05.3621322	 ,2.1157  V	,2.0043  V	
00:00:05.3622734	 ,4.9334  V	,4.4253  V	
00:00:05.3623892	 ,2.1251  V	,2.0092  V	
00:00:05.3625325	 ,4.9459  V	,4.3938  V	
00:00:05.3626803	 ,2.1199  V	,2.0021  V	
00:00:05.3628277	 ,5.0869  V	,4.4515  V	
00:00:05.3629829	 ,2.1318  V	,2.0208  V	
00:00:05.3631319	 ,4.9993  V	,4.4405  V	
00:00:05.3632789	 ,2.1404  V	,2.0162  V	
00:00:05.3634111	 ,4.9770  V	,4.4198  V	
00:00:05.3634940	 ,2.1605  V	,2.0354  V	
00:00:05.3636315	 ,5.1464  V	,4.4768  V	
00:00:05.3637629	 ,2.1471  V	,2.0363  V	
00:00:05.3639004	 ,5.1101  V	,4.5132  V	
00:00:05.3640614	 ,2.1450  V	,2.0345  V	
00:00:05.3641919	 ,4.9432  V	,4.4408  V	
00:00:05.3643167	 ,2.1471  V	,2.0284  V	
00:00:05.3644477	 ,5.0524  V	,4.4485  V	
00:00:05.3645499	 ,2.1444  V	,2.0345  V	
00:00:05.3646382	 ,5.1214  V	,4.4958  V	
00:00:05.3647618	 ,2.1611  V	,2.0427  V	
00:00:05.3649309	 ,4.9960  V	,4.4637  V	
00:00:05.3650167	 ,2.1779  V	,2.0540  V	
00:00:05.3651350	 ,5.0741  V	,4.4698  V	
00:00:05.3652286	 ,2.1691  V	,2.0613  V	
00:00:05.3653829	 ,5.2099  V	,4.5403  V	
00:00:05.3654659	 ,2.1788  V	,2.0650  V	
00:00:05.3655562	 ,5.0863  V	,4.5229  V	
00:00:05.3656748	 ,2.1678  V	,2.0589  V	
00:00:05.3658000	 ,4.9920  V	,4.4649  V	
00:00:05.3658887	 ,2.1608  V	,2.0473  V	
00:00:05.3660566	 ,5.1440  V	,4.5058  V	
00:00:05.3661420	 ,2.1886  V	,2.0586  V	
00:00:05.3663054	 ,5.1272  V	,4.5290  V	
00:00:05.3664245	 ,2.1868  V	,2.0647  V	
00:00:05.3665160	 ,5.0204  V	,4.4872  V	
00:00:05.3666084	 ,2.1602  V	,2.0519  V	
00:00:05.3667004	 ,5.1666  V	,4.5214  V	
00:00:05.3668203	 ,2.1697  V	,2.0580  V	
00:00:05.3669213	 ,5.2285  V	,4.5818  V	
00:00:05.3670547	 ,2.1645  V	,2.0519  V	
00:00:05.3671409	 ,5.0454  V	,4.5238  V	
00:00:05.3672316	 ,2.1822  V	,2.0620  V	
00:00:05.3673273	 ,5.0530  V	,4.4894  V	
00:00:05.3674229	 ,2.1959  V	,2.0739  V	
00:00:05.3675494	 ,5.1876  V	,4.5388  V	
00:00:05.3676372	 ,2.2008  V	,2.0815  V	
00:00:05.3677608	 ,5.0964  V	,4.5293  V	
00:00:05.3679316	 ,2.2176  V	,2.0894  V	
00:00:05.3680149	 ,5.0671  V	,4.5019  V	
00:00:05.3681829	 ,2.2164  V	,2.0940  V	
00:00:05.3682613	 ,5.2374  V	,4.5690  V	
00:00:05.3683853	 ,2.2103  V	,2.0946  V	
00:00:05.3684789	 ,5.1971  V	,4.5885  V	
00:00:05.3685725	 ,2.2191  V	,2.0970  V	
00:00:05.4408103	 ,5.0311  V	,4.5110  V	
00:00:05.4409745	 ,2.1971  V	,2.0775  V	
00:00:05.4411055	 ,5.1269  V	,4.5202  V	
00:00:05.4412685	 ,2.2078  V	,2.0842  V	
00:00:05.4413990	 ,5.1910  V	,4.5608  V	
00:00:05.4415230	 ,2.2002  V	,2.0858  V	
00:00:05.4416675	 ,5.0622  V	,4.5190  V	
00:00:05.4418342	 ,2.2072  V	,2.0873  V	
00:00:05.4419245	 ,5.1238  V	,4.5199  V	
00:00:05.4420498	 ,2.2036  V	,2.0864  V	
00:00:05.4421803	 ,5.2657  V	,4.5895  V	
00:00:05.4423055	 ,2.2115  V	,2.0946  V	
00:00:05.4423868	 ,5.1168  V	,4.5650  V	
00:00:05.4425560	 ,2.2133  V	,2.0934  V	
00:00:05.4426385	 ,5.0277  V	,4.5013  V	
00:00:05.4427530	 ,2.2152  V	,2.0909  V	
00:00:05.4428659	 ,5.1653  V	,4.5296  V	
00:00:05.4429961	 ,2.1834  V	,2.0784  V	
00:00:05.4430950	 ,5.1574  V	,4.5458  V	
00:00:05.4432424	 ,2.1947  V	,2.0769  V	
00:00:05.4434177	 ,5.0420  V	,4.5068  V	
00:00:05.4436082	 ,2.1996  V	,2.0803  V	
00:00:05.4437071	 ,5.1775  V	,4.5409  V	
00:00:05.4438603	 ,2.2020  V	,2.0861  V	
00:00:05.4439514	 ,5.2361  V	,4.5931  V	
00:00:05.4440697	 ,2.2124  V	,2.0903  V	
00:00:05.4442294	 ,5.0536  V	,4.5177  V	
00:00:05.4443262	 ,2.1819  V	,2.0711  V	
00:00:05.4444227	 ,5.0573  V	,4.4872  V	
00:00:05.4445254	 ,2.1849  V	,2.0662  V	
00:00:05.4446067	 ,5.1867  V	,4.5376  V	
00:00:05.4446949	 ,2.1764  V	,2.0650  V	
00:00:05.4448538	 ,5.1000  V	,4.5263  V	
00:00:05.4449466	 ,2.1920  V	,2.0653  V	
00:00:05.4450283	 ,5.0692  V	,4.5043  V	
00:00:05.4451391	 ,2.2048  V	,2.0833  V	
00:00:05.4452492	 ,5.2331  V	,4.5635  V	
00:00:05.4453543	 ,2.1965  V	,2.0848  V	
00:00:05.4454446	 ,5.1818  V	,4.5803  V	
00:00:05.4455283	 ,2.2094  V	,2.0894  V	
00:00:05.4456392	 ,5.0161  V	,4.5058  V	
00:00:05.4457545	 ,2.2008  V	,2.0830  V	
00:00:05.4458646	 ,5.1092  V	,4.5061  V	
00:00:05.4459549	 ,2.1987  V	,2.0809  V	
00:00:05.4460723	 ,5.1818  V	,4.5498  V	
00:00:05.4461819	 ,2.2161  V	,2.0885  V	
00:00:05.4462965	 ,5.0536  V	,4.5122  V	
00:00:05.4464237	 ,2.1859  V	,2.0772  V	
00:00:05.4465535	 ,5.1119  V	,4.5098  V	
00:00:05.4466713	 ,2.1843  V	,2.0723  V	
00:00:05.4467789	 ,5.2532  V	,4.5849  V	
00:00:05.4468901	 ,2.1968  V	,2.0845  V	
00:00:05.4470556	 ,5.1199  V	,4.5641  V	
00:00:05.4471373	 ,2.2036  V	,2.0809  V	
00:00:05.4472514	 ,5.0265  V	,4.4970  V	
00:00:05.4473553	 ,2.1923  V	,2.0739  V	
00:00:05.4474448	 ,5.1635  V	,4.5187  V	
00:00:05.4476036	 ,2.2066  V	,2.0769  V	
00:00:05.4476944	 ,5.1550  V	,4.5510  V	
00:00:05.4478052	 ,2.1984  V	,2.0800  V	
00:00:05.4479226	 ,5.0488  V	,4.5074  V	
00:00:05.4480043	 ,2.1855  V	,2.0745  V	
00:00:05.4481156	 ,5.1806  V	,4.5412  V	
00:00:05.4482790	 ,2.2002  V	,2.0809  V	
00:00:05.5207960	 ,5.2410  V	,4.5861  V	
00:00:05.5209405	 ,2.2017  V	,2.0909  V	
00:00:05.5211199	 ,5.0588  V	,4.5299  V	
00:00:05.5212562	 ,2.2106  V	,2.0894  V	
00:00:05.5213909	 ,5.0622  V	,4.5028  V	
00:00:05.5215379	 ,2.1984  V	,2.0836  V	
00:00:05.5216344	 ,5.1916  V	,4.5483  V	
00:00:05.5217998	 ,2.1978  V	,2.0787  V	
00:00:05.5219451	 ,5.0912  V	,4.5354  V	
00:00:05.5221196	 ,2.2203  V	,2.0900  V	
00:00:05.5222530	 ,5.0631  V	,4.5031  V	
00:00:05.5223873	 ,2.2167  V	,2.0967  V	
00:00:05.5225125	 ,5.2279  V	,4.5638  V	
00:00:05.5226656	 ,2.2197  V	,2.1013  V	
00:00:05.5228319	 ,5.1778  V	,4.5800  V	
00:00:05.5229715	 ,2.2152  V	,2.0964  V	
00:00:05.5231029	 ,5.0082  V	,4.5006  V	
00:00:05.5232429	 ,2.2234  V	,2.1022  V	
00:00:05.5233759	 ,5.1034  V	,4.5028  V	
00:00:05.5235060	 ,2.2103  V	,2.0958  V	
00:00:05.5236378	 ,5.1708  V	,4.5403  V	
00:00:05.5237869	 ,2.2069  V	,2.0909  V	
00:00:05.5239367	 ,5.0372  V	,4.4933  V	
00:00:05.5240837	 ,2.1984  V	,2.0809  V	
00:00:05.5242360	 ,5.0954  V	,4.5028  V	
00:00:05.5243887	 ,2.1895  V	,2.0775  V	
00:00:05.5245706	 ,5.2389  V	,4.5730  V	
00:00:05.5247311	 ,2.1978  V	,2.0842  V	
00:00:05.5248366	 ,5.0982  V	,4.5412  V	
00:00:05.5249372	 ,2.1935  V	,2.0778  V	
00:00:05.5250871	 ,4.9993  V	,4.4778  V	
00:00:05.5251868	 ,2.1981  V	,2.0775  V	
00:00:05.5252780	 ,5.1366  V	,4.5095  V	
00:00:05.5253806	 ,2.1990  V	,2.0781  V	
00:00:05.5254660	 ,5.1174  V	,4.5321  V	
00:00:05.5255830	 ,2.1749  V	,2.0592  V	
00:00:05.5257033	 ,5.0057  V	,4.4808  V	
00:00:05.5257994	 ,2.1761  V	,2.0592  V	
00:00:05.5259213	 ,5.1394  V	,4.5064  V	
00:00:05.5260457	 ,2.2170  V	,2.0867  V	
00:00:05.5261290	 ,5.1925  V	,4.5547  V	
00:00:05.5262280	 ,2.1929  V	,2.0827  V	
00:00:05.5263286	 ,5.0039  V	,4.4945  V	
00:00:05.5264772	 ,2.1791  V	,2.0687  V	
00:00:05.5265601	 ,5.0048  V	,4.4540  V	
00:00:05.5266480	 ,2.1654  V	,2.0510  V	
00:00:05.5267354	 ,5.1244  V	,4.4930  V	
00:00:05.5268311	 ,2.1624  V	,2.0476  V	
00:00:05.5269275	 ,5.0228  V	,4.4753  V	
00:00:05.5270150	 ,2.1645  V	,2.0491  V	
00:00:05.5271845	 ,4.9517  V	,4.4250  V	
00:00:05.5272634	 ,2.1532  V	,2.0433  V	
00:00:05.5273562	 ,5.0277  V	,4.4399  V	
00:00:05.5274502	 ,2.1669  V	,2.0482  V	
00:00:05.5275828	 ,4.8763  V	,4.3865  V	
00:00:05.5277359	 ,2.1587  V	,2.0446  V	
00:00:05.5278410	 ,4.6056  V	,4.2275  V	
00:00:05.5279436	 ,2.1401  V	,2.0214  V	
00:00:05.5280586	 ,4.5647  V	,4.1204  V	
00:00:05.5281641	 ,2.1105  V	,2.0012  V	
00:00:05.5282963	 ,4.4594  V	,4.0243  V	
00:00:05.5284416	 ,2.0613  V	,1.9619  V	
00:00:05.5285664	 ,4.2089  V	,3.8692  V	
00:00:05.5286884	 ,2.0482  V	,1.9371  V	
00:00:05.6008207	 ,4.1180  V	,3.7340  V	
00:00:05.6009960	 ,2.0226  V	,1.9179  V	
00:00:05.6011282	 ,4.1061  V	,3.6730  V	
00:00:05.6013015	 ,1.9725  V	,1.8868  V	
00:00:05.6014390	 ,3.8726  V	,3.5412  V	
00:00:05.6016024	 ,1.9319  V	,1.8373  V	
00:00:05.6017440	 ,3.6904  V	,3.3794  V	
00:00:05.6019070	 ,1.8685  V	,1.7903  V	
00:00:05.6020606	 ,3.6999  V	,3.2982  V	
00:00:05.6022137	 ,1.8206  V	,1.7385  V	
00:00:05.6023701	 ,3.6339  V	,3.2454  V	
00:00:05.6024970	 ,1.7604  V	,1.6924  V	
00:00:05.6026243	 ,3.5131  V	,3.1569  V	
00:00:05.6027376	 ,1.7180  V	,1.6484  V	
00:00:05.6028911	 ,3.5717  V	,3.1283  V	
00:00:05.6030430	 ,1.6646  V	,1.5956  V	
00:00:05.6031387	 ,3.5958  V	,3.1502  V	
00:00:05.6032429	 ,1.6176  V	,1.5541  V	
00:00:05.6033739	 ,3.4398  V	,3.0953  V	
00:00:05.6034926	 ,1.5917  V	,1.5196  V	
00:00:05.6036449	 ,3.4279  V	,3.0425  V	
00:00:05.6037955	 ,1.5489  V	,1.4803  V	
00:00:05.6039470	 ,3.5183  V	,3.0590  V	
00:00:05.6040595	 ,1.5215  V	,1.4504  V	
00:00:05.6041609	 ,3.4597  V	,3.0584  V	
00:00:05.6043075	 ,1.5123  V	,1.4302  V	
00:00:05.6044536	 ,3.4301  V	,3.0306  V	
00:00:05.6045596	 ,1.4931  V	,1.4174  V	
00:00:05.6047427	 ,3.5506  V	,3.0831  V	
00:00:05.6048892	 ,1.4730  V	,1.4040  V	
00:00:05.6049886	 ,3.5128  V	,3.0947  V	
00:00:05.6050896	 ,1.4598  V	,1.3881  V	
00:00:05.6052103	 ,3.3959  V	,3.0385  V	
00:00:05.6053088	 ,1.4525  V	,1.3719  V	
00:00:05.6054078	 ,3.4627  V	,3.0242  V	
00:00:05.6055059	 ,1.4250  V	,1.3533  V	
00:00:05.6056098	 ,3.4975  V	,3.0562  V	
00:00:05.6057070	 ,1.4449  V	,1.3622  V	
00:00:05.6058052	 ,3.4047  V	,3.0297  V	
00:00:05.6058967	 ,1.4379  V	,1.3591  V	
00:00:05.6060170	 ,3.4453  V	,3.0251  V	
00:00:05.6061127	 ,1.4305  V	,1.3558  V	
00:00:05.6062038	 ,3.5497  V	,3.0748  V	
00:00:05.6063377	 ,1.4293  V	,1.3548  V	
00:00:05.6064230	 ,3.4566  V	,3.0736  V	
00:00:05.6065462	 ,1.3964  V	,1.3313  V	
00:00:05.6066554	 ,3.3712  V	,3.0144  V	
00:00:05.6067663	 ,1.4064  V	,1.3292  V	
00:00:05.6069317	 ,3.4676  V	,3.0178  V	
00:00:05.6070118	 ,1.4073  V	,1.3292  V	
00:00:05.6071280	 ,3.4694  V	,3.0382  V	
00:00:05.6072248	 ,1.4131  V	,1.3344  V	
00:00:05.6073267	 ,3.4130  V	,3.0202  V	
00:00:05.6074264	 ,1.4141  V	,1.3347  V	
00:00:05.6075562	 ,3.5164  V	,3.0639  V	
00:00:05.6076370	 ,1.4403  V	,1.3515  V	
00:00:05.6077249	 ,3.5610  V	,3.1081  V	
00:00:05.6078361	 ,1.4128  V	,1.3494  V	
00:00:05.6079515	 ,3.4276  V	,3.0642  V	
00:00:05.6081178	 ,1.4379  V	,1.3555  V	
00:00:05.6082516	 ,3.4398  V	,3.0346  V	
00:00:05.6083715	 ,1.4089  V	,1.3359  V	
00:00:05.6084943	 ,3.5381  V	,3.0764  V	
00:00:05.6085858	 ,1.4025  V	,1.3280  V	
00:00:05.6808232	 ,3.4737  V	,3.0748  V	
00:00:05.6809415	 ,1.4012  V	,1.3265  V	
00:00:05.6810926	 ,3.1502  V	,2.9168  V	
00:00:05.6812580	 ,1.3820  V	,1.3054  V	
00:00:05.6814185	 ,2.8783  V	,2.7071  V	
00:00:05.6815413	 ,1.3802  V	,1.2984  V	
00:00:05.6816661	 ,2.4681  V	,2.3912  V	
00:00:05.6818283	 ,1.3622  V	,1.2810  V	
00:00:05.6819432	 ,2.1975  V	,2.1004  V	
00:00:05.6820803	 ,1.3207  V	,1.2526  V	
00:00:05.6822610	 ,2.2045  V	,1.9466  V	
00:00:05.6824207	 ,1.2609  V	,1.2068  V	
00:00:05.6825599	 ,2.2188  V	,1.9283  V	
00:00:05.6826711	 ,1.2190  V	,1.1705  V	
00:00:05.6827959	 ,2.1550  V	,1.8917  V	
00:00:05.6829528	 ,1.1559  V	,1.1174  V	
00:00:05.6830537	 ,2.1804  V	,1.8853  V	
00:00:05.6831613	 ,1.0912  V	,1.0619  V	
00:00:05.6832935	 ,2.2429  V	,1.9060  V	
00:00:05.6834245	 ,1.0472  V	,1.0069  V	
00:00:05.6835591	 ,2.1514  V	,1.8889  V	
00:00:05.6836901	 ,1.0057  V	,0.9682  V	
00:00:05.6838202	 ,2.0858  V	,1.8337  V	
00:00:05.6839512	 ,0.9715  V	,0.9273  V	
00:00:05.6840481	 ,2.1251  V	,1.8224  V	
00:00:05.6841815	 ,0.9398  V	,0.8971  V	
00:00:05.6843433	 ,2.1068  V	,1.8145  V	
00:00:05.6844738	 ,0.9343  V	,0.8840  V	
00:00:05.6846052	 ,2.0690  V	,1.8108  V	
00:00:05.6847423	 ,0.8907  V	,0.8562  V	
00:00:05.6848762	 ,2.1300  V	,1.8184  V	
00:00:05.6850075	 ,0.8775  V	,0.8391  V	
00:00:05.6851397	 ,2.1193  V	,1.8370  V	
00:00:05.6852756	 ,0.8446  V	,0.8138  V	
00:00:05.6854103	 ,1.9286  V	,1.7296  V	
00:00:05.6855400	 ,0.8452  V	,0.7958  V	
00:00:05.6856710	 ,1.7986  V	,1.6176  V	
00:00:05.6858036	 ,0.8238  V	,0.7774  V	
00:00:05.6859374	 ,1.7171  V	,1.5291  V	
00:00:05.6860684	 ,0.8162  V	,0.7701  V	
00:00:05.6861961	 ,1.5782  V	,1.4125  V	
00:00:05.6863628	 ,0.7750  V	,0.7396  V	
00:00:05.6865147	 ,1.5032  V	,1.3503  V	
00:00:05.6866953	 ,0.7384  V	,0.7057  V	
00:00:05.6868558	 ,1.4931  V	,1.2877  V	
00:00:05.6870061	 ,0.7103  V	,0.6786  V	
00:00:05.6871473	 ,1.4208  V	,1.2316  V	
00:00:05.6872963	 ,0.6883  V	,0.6587  V	
00:00:05.6874458	 ,1.2956  V	,1.1623  V	
00:00:05.6876268	 ,0.6517  V	,0.6261  V	
00:00:05.6877644	 ,1.2877  V	,1.0988  V	
00:00:05.6879023	 ,0.6218  V	,0.5971  V	
00:00:05.6880341	 ,1.2923  V	,1.0790  V	
00:00:05.6881642	 ,0.6212  V	,0.5867  V	
00:00:05.6882973	 ,1.2645  V	,1.0588  V	
00:00:05.6884709	 ,0.5724  V	,0.5577  V	
00:00:05.6886380	 ,1.2880  V	,1.0603  V	
00:00:05.6888121	 ,0.5394  V	,0.5263  V	
00:00:05.6889500	 ,1.3182  V	,1.0747  V	
00:00:05.6891315	 ,0.5086  V	,0.4952  V	
00:00:05.6892809	 ,1.2526  V	,1.0579  V	
00:00:05.6894189	 ,0.4961  V	,0.4744  V	
00:00:05.6895642	 ,1.1989  V	,1.0204  V	
00:00:05.6897005	 ,0.4588  V	,0.4396  V	
00:00:05.7608262	 ,1.2181  V	,1.0057  V	
00:00:05.7609748	 ,0.4552  V	,0.4308  V	
00:00:05.7611386	 ,1.2175  V	,1.0063  V	
00:00:05.7613024	 ,0.4436  V	,0.4234  V	
00:00:05.7614658	 ,1.1998  V	,0.9908  V	
00:00:05.7616292	 ,0.4256  V	,0.4045  V	
00:00:05.7618070	 ,1.2435  V	,1.0124  V	
00:00:05.7619421	 ,0.4149  V	,0.3951  V	
00:00:05.7620931	 ,1.2517  V	,1.0271  V	
00:00:05.7622446	 ,0.4207  V	,0.3951  V	
00:00:05.7624031	 ,1.1751  V	,0.9993  V	
00:00:05.7625045	 ,0.4045  V	,0.3871  V	
00:00:05.7626268	 ,1.1540  V	,0.9648  V	
00:00:05.7627541	 ,0.3954  V	,0.3719  V	
00:00:05.7628448	 ,1.1720  V	,0.9618  V	
00:00:05.7629327	 ,0.3966  V	,0.3703  V	
00:00:05.7630165	 ,1.1589  V	,0.9535  V	
00:00:05.7631807	 ,0.3877  V	,0.3624  V	
00:00:05.7633116	 ,1.1702  V	,0.9526  V	
00:00:05.7634102	 ,0.3716  V	,0.3548  V	
00:00:05.7635112	 ,1.2203  V	,0.9685  V	
00:00:05.7636491	 ,0.3819  V	,0.3563  V	
00:00:05.7637480	 ,1.1965  V	,0.9953  V	
00:00:05.7638950	 ,0.3783  V	,0.3560  V	
00:00:05.7640293	 ,1.1278  V	,0.9572  V	
